,channel_num,img_coding,num_layer,num_cell,start_cell_dim,parameter_num,acc,error_rate
10,9,"['trmk', 'remk', 'regad', 'rp', 'rerp', 'trrp', 'gas', 'trgad', 'mk']",[2],[2],[8],14535,53.6,0.46399999999999997
