,channel_num,img_coding,num_layer,num_cell,start_cell_dim,parameter_num,acc,error_rate
0,9,"['trgad', 'trmk', 'trrp', 'rp', 'rerp', 'regas', 'ctwav', 'trgas', 'gad']",[4],[2],[16],747819,100.0,0.0
