,img_coding,num_layer,num_cell,start_cell_dim,parameter_num,acc,f-1_score,roc_auc_score,time
238,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'remk', 'trmk']",4,3,81,26739073,87.38019169329074,0,0.8671108543552218,5
239,"['rp', 'trrp', 'trgad', 'mk', 'remk', 'trmk']",4,3,82,26735055,88.01916932907348,0,0.8737916425958021,5
240,"['rp', 'trrp', 'trgad', 'mk', 'remk', 'trmk']",4,3,40,6383892,87.93929712460064,0,0.875944540727903,5
241,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,1,67,8154681,89.1373801916933,0,0.8876847037678925,2
242,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'trmk']",4,2,66,12505186,88.73801916932908,0,0.8846100519930675,3
243,"['rp', 'trgad']",4,2,24,1661870,84.50479233226837,0,0.8389344630592465,3
244,"['gas', 'trgas', 'regad', 'trgad', 'mk', 'trmk', 'ctwav']",3,2,15,187770,85.78274760383387,0,0.8540573849412672,2
245,"['rp', 'rerp', 'gas', 'trgas', 'trgad', 'trmk', 'ctwav']",3,2,79,4502362,84.42492012779553,0,0.8376904807754026,2
246,"['rp', 'rerp', 'gas', 'trgas', 'regad', 'trgad', 'mk', 'trmk', 'ctwav']",3,1,80,2754462,83.94568690095846,0,0.8334976571025098,1
247,"['rp', 'regas', 'regad', 'remk', 'trmk']",2,2,89,1311256,77.23642172523962,0,0.7673753129212402,1
248,"['rerp', 'trrp', 'gad', 'regad', 'remk', 'trmk']",2,2,30,154156,77.47603833865814,0,0.7664522754990692,1
249,"['rp', 'trrp', 'trgas', 'mk', 'trmk']",4,3,66,17330297,89.61661341853035,0,0.8937646832274215,5
250,"['rp', 'trrp', 'trgad', 'mk', 'trmk']",4,3,66,17330297,89.45686900958466,0,0.8924090121317158,5
251,"['rp', 'trrp', 'trgas', 'trgad', 'mk']",4,3,67,18394835,88.57827476038338,0,0.8814930354965017,5
252,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'remk', 'trmk']",4,3,61,15303228,88.4185303514377,0,0.8803889851723474,5
253,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk']",4,3,67,18401499,88.49840255591054,0,0.8826394505423968,5
254,"['rp', 'trrp', 'trgas', 'gad', 'mk', 'remk', 'trmk']",4,3,66,17336765,86.26198083067092,0,0.855104948969767,5
255,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk']",4,2,67,13276424,88.09904153354633,0,0.8774260222093845,3
256,"['rp', 'trrp', 'regas', 'trgad', 'mk', 'trmk']",4,2,61,11038512,88.73801916932908,0,0.8823454650491046,3
257,"['trrp', 'gas', 'regas', 'gad', 'regad']",2,2,15,46106,66.45367412140575,0,0.6672495025354643,1
258,"['rp', 'trrp', 'gad', 'mk', 'trmk']",4,3,65,17330297,88.25878594249201,0,0.8789075036908659,5
259,"['rerp', 'trgas', 'gad', 'trgad', 'remk', 'trmk', 'ctwav']",4,2,40,4608702,85.22364217252397,0,0.8440914050966044,3
260,"['rerp', 'gas', 'trgas', 'gad', 'trgad', 'remk', 'trmk']",3,2,15,187770,81.94888178913737,0,0.8125887412542525,2
261,"['rp', 'trgas', 'mk', 'trmk']",2,1,33,116239,73.8817891373802,0,0.733999614866166,1
262,"['rp', 'trrp', 'mk']",4,2,59,10330892,89.29712460063898,0,0.8889145644778228,3
263,"['rerp', 'trrp', 'trgas', 'remk', 'ctwav']",3,3,13,198356,78.03514376996804,0,0.7806958084601066,3
264,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,3,67,18408163,89.05750798722045,0,0.8885794980422363,5
265,"['rp', 'trrp', 'trgad', 'trmk']",4,3,66,17327063,88.73801916932908,0,0.8833519481353104,5
266,"['rp', 'trrp', 'trgas', 'mk']",4,2,59,10333832,89.53674121405751,0,0.8922690801720263,3
267,"['trgad', 'mk', 'trmk', 'ctwav']",2,2,52,443068,75.63897763578275,0,0.7614930354965018,1
268,"['trrp', 'regas', 'gad', 'trgad', 'remk', 'trmk']",3,1,96,3940970,81.629392971246,0,0.8108838821490468,1
269,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trmk']",2,1,17,37401,78.27476038338658,0,0.7858116695551705,1
270,"['rp', 'rerp', 'trrp', 'trgas', 'gad', 'mk', 'remk', 'trmk', 'ctwav']",2,2,96,1508882,77.95527156549521,0,0.7785711534758328,2
271,"['rerp', 'trrp', 'gas', 'gad', 'regad', 'mk', 'remk', 'ctwav']",2,2,22,87396,71.40575079872204,0,0.7046203222286411,1
272,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'trmk', 'ctwav']",3,2,74,3862616,81.23003194888179,0,0.8047897811156043,2
273,"['rp', 'gas', 'trgad', 'remk']",2,1,46,208600,77.31629392971246,0,0.7702548302201682,1
274,"['rp', 'trrp', 'trgas', 'trmk']",4,3,66,17327063,88.49840255591054,0,0.8798716220553309,5
275,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'trmk']",4,3,58,13393665,88.49840255591054,0,0.8796200012837795,5
276,"['rp', 'trrp', 'trgas', 'mk']",4,2,58,9657610,88.65814696485623,0,0.8837435008665512,3
277,"['rp', 'trrp', 'trgas', 'mk']",4,2,56,9004718,88.89776357827476,0,0.8855882919314462,3
278,"['rp', 'trrp', 'trgas']",4,1,60,6339167,88.89776357827476,0,0.8844559984594647,2
279,"['trgas', 'regad', 'remk', 'ctwav']",2,2,52,443068,78.35463258785943,0,0.778877976763592,1
280,"['rp', 'trrp', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,3,67,18401499,87.77955271565496,0,0.8711919892162527,5
281,"['rp', 'rerp', 'trrp', 'gas', 'gad', 'regad', 'remk', 'trmk']",3,2,74,3858990,83.38658146964856,0,0.8274317992168945,2
282,"['rp', 'gas', 'trgas', 'gad', 'trgad', 'trmk']",3,2,31,730322,81.78913738019169,0,0.8210462802490531,2
283,"['rp', 'regas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",3,1,92,3625607,86.0223642172524,0,0.8570344694781437,1
284,"['rp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'trgad', 'trmk', 'ctwav']",2,3,38,344404,79.9520766773163,0,0.8022478978111561,2
285,"['rp', 'trrp', 'trgas', 'mk', 'trmk']",4,2,66,12501952,88.49840255591054,0,0.8826394505423968,3
286,"['trrp', 'trgas', 'regad', 'mk', 'trmk', 'ctwav']",4,2,57,9663294,85.54313099041534,0,0.8525900250336992,3
287,"['rp', 'rerp', 'regas', 'gad', 'regad', 'mk', 'trmk', 'ctwav']",3,2,32,733458,80.67092651757189,0,0.7985981128442133,2
288,"['trrp', 'gas', 'trgas', 'regad', 'mk', 'trmk', 'ctwav']",4,2,50,7189676,85.06389776357827,0,0.8492778740612363,3
289,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk']",4,1,59,6347987,88.25878594249201,0,0.8795365556197445,2
290,"['trrp', 'regas', 'gad', 'regad', 'trgad', 'mk', 'trmk', 'ctwav']",2,2,21,87396,77.71565495207668,0,0.7674163938635342,1
291,"['rp', 'trrp', 'trgas', 'mk', 'trmk']",4,1,65,7673607,88.89776357827476,0,0.8844559984594647,2
292,"['rp', 'trrp', 'trgas', 'mk']",4,2,64,11754402,89.77635782747603,0,0.8947429231658001,3
293,"['rp', 'trrp', 'regas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,3,66,17339999,88.25878594249201,0,0.8768945375184543,5
294,"['rerp', 'trrp', 'gas', 'trgas', 'regad', 'trgad', 'ctwav']",3,2,18,236224,83.38658146964856,0,0.8252930226587072,2
295,"['rerp', 'regas', 'gad', 'mk', 'ctwav']",4,1,63,7216818,85.46325878594249,0,0.8466910584761538,2
296,"['rerp', 'regas', 'gad', 'mk', 'ctwav']",4,1,14,351552,87.1405750798722,0,0.867782271005841,2
297,"['gas', 'gad', 'mk', 'remk', 'trmk']",2,1,59,353267,78.27476038338658,0,0.7778856152512998,1
298,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'trmk']",4,3,65,17333531,88.57827476038338,0,0.8843866743693434,5
299,"['rerp', 'gas', 'regad', 'mk', 'trmk']",3,2,19,288432,75.95846645367412,0,0.7484780794659477,2
300,"['trrp', 'regas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,1,16,461038,85.06389776357827,0,0.8482713909750303,2
301,"['rerp', 'trrp', 'trgas', 'gad', 'trmk']",4,3,33,4615985,85.8626198083067,0,0.8550497464535594,5
302,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'remk', 'trmk']",2,2,82,1099088,84.185303514377,0,0.835719879324732,1
303,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,1,67,8158013,88.49840255591054,0,0.8812555362988639,2
304,"['gas', 'regas', 'trgas', 'trgad', 'remk', 'ctwav']",3,2,27,561080,84.42492012779553,0,0.8423454650491046,2
305,"['rp', 'rerp', 'regas', 'gad', 'trgad', 'mk', 'trmk']",4,2,94,25337278,87.53993610223642,0,0.8689697669940305,3
306,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,2,63,11757538,89.05750798722045,0,0.8868181526413762,3
307,"['rp', 'rerp', 'trrp', 'gas', 'mk', 'remk', 'ctwav']",4,2,74,15716528,88.09904153354633,0,0.8761679183516272,3
308,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'mk', 'trmk', 'ctwav']",3,3,88,7574712,85.70287539936102,0,0.8528134026574234,4
309,"['rp', 'rerp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,2,67,13283088,87.93929712460064,0,0.8743090057128186,4
310,"['trrp', 'gas', 'regas', 'regad', 'trgad', 'ctwav']",2,2,69,802096,81.86900958466454,0,0.8171320367160921,1
311,"['rp', 'trrp', 'gas', 'gad', 'regad']",4,3,84,28049303,86.66134185303514,0,0.8617022915463123,5
312,"['regas', 'mk', 'trmk']",4,1,12,258107,72.92332268370608,0,0.7314012452660633,2
313,"['rp', 'trrp', 'trgas', 'mk']",4,2,65,12498718,88.81789137380191,0,0.883212016175621,3
314,"['rp', 'trrp']",4,1,64,7207410,87.77955271565496,0,0.8724500930740099,2
315,"['rp', 'trrp', 'trgad', 'mk', 'trmk', 'ctwav']",4,3,66,17333531,87.1405750798722,0,0.8657693048334297,5
316,"['rp', 'rerp', 'gas', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,1,82,666477,80.91054313099042,0,0.8077399062841005,1
317,"['trrp', 'regas', 'gad', 'mk', 'remk', 'ctwav']",2,2,53,482248,80.19169329073482,0,0.8022055330894152,1
318,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,2,67,13279756,88.89776357827476,0,0.8865947750176519,3
319,"['rp', 'trgad', 'mk']",4,1,65,7667139,86.98083067092652,0,0.8646652545092753,2
320,"['trrp', 'gas', 'trgas', 'regad', 'trgad', 'remk', 'trmk', 'ctwav']",3,3,13,200414,83.38658146964856,0,0.8284382823031003,3
321,"['trrp', 'regas', 'regad', 'trmk', 'ctwav']",2,1,32,105082,79.15335463258786,0,0.7882983503434109,1
322,"['rerp', 'trgas', 'gad', 'regad', 'trgad', 'remk', 'trmk']",2,2,12,28172,68.29073482428115,0,0.658998652031581,1
323,"['rp', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk']",3,3,25,673251,81.0702875399361,0,0.8058245073496373,3
324,"['regas', 'trgas', 'regad', 'trgad', 'remk', 'trmk']",2,3,37,338818,71.8849840255591,0,0.7256717375954811,2
325,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,3,66,17330297,89.77635782747603,0,0.8956235958662302,5
326,"['rp', 'gas', 'trgas', 'regad', 'trgad', 'mk']",4,3,52,10771971,86.10223642172524,0,0.857523589447333,5
327,"['gas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",3,3,43,1909217,80.99041533546325,0,0.8043289042942422,3
328,"['rp', 'trrp', 'trgad', 'mk', 'trmk']",4,3,70,19490258,88.01916932907348,0,0.8737916425958021,5
329,"['gas', 'regas', 'remk', 'ctwav']",4,2,57,9657610,87.30031948881789,0,0.8682572694011168,3
330,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",4,2,64,11760674,88.57827476038338,0,0.8814930354965017,3
331,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'ctwav']",2,1,53,290346,77.87539936102236,0,0.7738044803902688,1
332,"['rp', 'rerp', 'gas', 'regas', 'regad', 'remk', 'ctwav']",4,1,61,6779872,85.38338658146965,0,0.8458245073496373,2
333,"['rerp', 'regas', 'gad', 'regad', 'trgad', 'ctwav']",3,2,64,2886050,81.15015974440895,0,0.8037974196033122,2
334,"['rp', 'rerp', 'gas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",3,1,22,216608,83.94568690095846,0,0.8352590025033699,1
335,"['regas', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",3,1,68,1992793,83.14696485623003,0,0.829864561268374,1
336,"['rp', 'regas', 'gad', 'regad', 'mk', 'remk', 'trmk']",4,1,96,16219850,84.34504792332268,0,0.8363206881057834,2
337,"['rp', 'trrp', 'regad', 'mk']",4,1,64,7213682,86.90095846645367,0,0.8629180306823289,2
338,"['trrp', 'gad', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",2,2,69,805526,79.07348242811501,0,0.7914577315617176,1
339,"['rp', 'trrp', 'trgas', 'regad', 'mk']",4,2,64,11757538,86.74121405750799,0,0.86017844534309,3
340,"['rerp', 'trrp', 'gas', 'gad', 'trmk']",3,1,19,177097,82.10862619808307,0,0.8167122408370242,1
341,"['rp', 'trrp', 'regad', 'mk']",4,2,64,11754402,87.30031948881789,0,0.8678798382437897,3
342,"['rp', 'trrp', 'trgas', 'regad', 'mk']",4,1,64,7216818,87.77955271565496,0,0.8715694203735799,2
343,"['rp', 'trrp', 'mk', 'remk']",4,3,66,17327063,87.77955271565496,0,0.8713177996020284,5
344,"['trrp', 'gas', 'regas', 'gad', 'regad', 'trgad', 'mk', 'trmk']",3,2,31,733458,79.2332268370607,0,0.7842582964246743,2
345,"['rp', 'rerp', 'regas', 'trgad', 'trmk', 'ctwav']",4,2,20,1160172,83.70607028753993,0,0.8307721933371846,3
346,"['rp', 'trrp', 'trgas', 'remk']",4,3,66,17327063,88.49840255591054,0,0.8792425701264521,5
347,"['rp', 'regas', 'trgas', 'gad', 'trmk']",2,2,90,1311256,78.6741214057508,0,0.7848603889851724,1
348,"['trrp', 'trgas', 'gad']",2,2,54,474310,75.15974440894568,0,0.7442159317029334,1
349,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,2,66,12501952,89.21725239616613,0,0.8886770652801849,3
350,"['rp', 'trrp', 'gas', 'trgas', 'mk', 'remk']",4,2,77,17453944,87.38019169329074,0,0.871136786700045,3
351,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'trmk']",3,1,18,147651,83.6261980830671,0,0.8325476603119584,1
352,"['rp', 'trrp', 'gas', 'trgas', 'mk', 'remk']",4,2,80,18359082,85.8626198083067,0,0.8522819179664934,3
353,"['rp', 'trrp', 'trgas', 'mk']",4,1,64,7213682,89.21725239616613,0,0.8880480133513062,2
354,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'ctwav']",4,3,15,1034902,85.94249201277955,0,0.857174401437833,5
355,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,3,63,16298258,89.45686900958466,0,0.8911509082739585,5
356,"['rp', 'trrp', 'trgas', 'gad', 'mk']",4,2,63,11757538,88.09904153354633,0,0.8755388664227485,3
357,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",4,3,67,18401499,88.9776357827476,0,0.886706463829514,5
358,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'trmk']",4,1,66,7676841,89.05750798722045,0,0.8856858591693948,2
359,"['gas', 'gad', 'regad', 'trmk', 'ctwav']",3,1,16,114606,84.66453674121406,0,0.8409191860838308,1
360,"['gas', 'regas', 'gad', 'regad', 'ctwav']",3,2,16,186202,85.14376996805112,0,0.8473765967006868,2
361,"['gas', 'trgas', 'regad', 'trgad', 'remk', 'trmk', 'ctwav']",4,2,35,3736280,85.22364217252397,0,0.8491238205276334,3
362,"['regas', 'gad', 'trgad', 'mk', 'remk', 'ctwav']",3,2,66,3067846,82.02875399361022,0,0.8164747416393864,2
363,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trmk']",4,1,90,14268129,87.38019169329074,0,0.870256113999615,2
364,"['rerp', 'gas', 'trgas', 'gad', 'mk', 'ctwav']",3,1,15,115390,84.26517571884985,0,0.83859939662366,1
365,"['rerp', 'gas', 'regas', 'trgas', 'gad', 'ctwav']",3,1,15,115390,82.10862619808307,0,0.8152025162077154,1
366,"['rp', 'rerp', 'regas', 'regad', 'ctwav']",2,2,51,445616,80.99041533546325,0,0.8086064574106169,1
367,"['rerp', 'gas', 'regas', 'regad', 'trmk', 'ctwav']",4,1,29,1596234,84.82428115015975,0,0.8407651325502279,2
368,"['trrp', 'gas', 'trgas', 'regad', 'mk', 'remk', 'trmk']",2,2,37,245158,80.19169329073482,0,0.7954117722575261,1
369,"['rp', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk']",2,1,85,722552,81.54952076677316,0,0.8151755568393351,1
370,"['rp', 'trrp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",2,1,16,31870,77.79552715654953,0,0.7724346877206495,1
371,"['rp', 'gas', 'trgad', 'ctwav']",3,1,31,444218,83.22683706070288,0,0.8298504396944606,1
372,"['rerp', 'trrp', 'regas', 'trgas', 'mk', 'remk', 'ctwav']",2,2,67,761296,75.07987220447285,0,0.7495140894794274,1
373,"['rp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",2,2,52,458356,80.5111821086262,0,0.8007651325502279,2
374,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'gad', 'regad', 'remk', 'ctwav']",3,2,53,2066986,82.34824281150159,0,0.8183054111303678,2
375,"['rp', 'trrp', 'mk', 'trmk']",4,3,66,17327063,89.93610223642173,0,0.8962244046472816,5
376,"['rp', 'trrp', 'trgas', 'mk']",4,3,27,3134413,86.98083067092652,0,0.8652943064381539,5
377,"['rerp', 'gas', 'trgas', 'regad', 'mk']",2,2,66,711316,75.71884984025559,0,0.7527979973040632,1
378,"['rp', 'rerp', 'trgas', 'gad', 'mk', 'ctwav']",4,3,81,26735055,86.82108626198082,0,0.8619256691700367,5
379,"['rp', 'mk', 'trmk', 'ctwav']",3,1,43,834143,83.46645367412141,0,0.8325759034597856,1
380,"['gas', 'trgas', 'regad', 'mk', 'trmk', 'ctwav']",3,2,22,348888,85.14376996805112,0,0.8457410616856025,2
381,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'regad', 'mk', 'ctwav']",4,3,45,8439494,86.0223642172524,0,0.8537633994479749,5
382,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,2,64,11757538,89.05750798722045,0,0.8854342383978432,3
383,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,1,66,7673607,88.49840255591054,0,0.881632967456191,2
384,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'trgad', 'remk', 'trmk']",4,3,67,18404831,88.17891373801918,0,0.8776635214070223,5
385,"['rp', 'trrp', 'mk']",4,3,66,17323829,88.65814696485623,0,0.8823595866230182,5
386,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,3,65,17330297,88.49840255591054,0,0.8794941908980037,5
387,"['rp', 'gas', 'regas', 'trgas', 'trgad', 'mk', 'remk', 'trmk']",2,3,75,1329565,78.6741214057508,0,0.7863701136144811,2
388,"['rp', 'trrp', 'mk', 'remk']",4,2,66,12498718,88.4185303514377,0,0.8788792605430387,3
389,"['rp', 'trrp', 'mk', 'remk']",4,3,96,36617018,88.73801916932908,0,0.8820938442775531,5
390,"['trrp', 'gas', 'trgad', 'ctwav']",3,2,12,105656,84.185303514377,0,0.8378586558829193,2
391,"['rerp', 'trrp', 'trgas', 'gad', 'regad', 'mk', 'remk']",3,1,83,3026081,82.66773162939297,0,0.8195070286924706,1
392,"['rerp', 'trrp', 'trgas', 'gad', 'regad', 'mk', 'remk']",3,1,67,1989461,80.35143769968052,0,0.7928673213941845,1
393,"['trrp', 'regas', 'gad', 'regad', 'trgad', 'trmk']",2,2,55,518030,77.47603833865814,0,0.7727427947878555,1
394,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'regad', 'trmk', 'ctwav']",4,2,65,12514888,84.7444089456869,0,0.8397727710379357,3
395,"['rp', 'trrp', 'mk', 'trmk']",4,2,63,11754402,88.09904153354633,0,0.8757904871943,3
396,"['rerp', 'gas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",3,3,63,4017362,82.98722044728434,0,0.8214635085692278,3
397,"['gas', 'regas', 'regad', 'trgad', 'remk', 'ctwav']",3,1,15,115390,83.6261980830671,0,0.830912125296874,1
398,"['rerp', 'gad', 'mk', 'remk', 'trmk']",3,3,78,5942372,83.78594249201278,0,0.8347840041080943,3
399,"['trrp', 'mk', 'remk', 'ctwav']",4,2,68,13266428,87.1405750798722,0,0.8709275306502343,3
400,"['trgas', 'remk', 'trmk']",3,3,72,5060036,78.75399361022365,0,0.7973014956030554,3
401,"['rp', 'trrp', 'mk', 'trmk']",4,3,56,12482808,88.33865814696486,0,0.8786417613454008,5
402,"['rp', 'trrp', 'mk', 'trmk']",4,3,57,13387981,87.8594249201278,0,0.8731908338147506,5
403,"['rp', 'gas', 'regas', 'regad', 'trgad', 'remk', 'trmk']",3,1,62,1656440,81.38977635782747,0,0.8077809872263945,1
404,"['rp', 'trrp', 'trgas', 'mk']",4,3,66,17327063,88.73801916932908,0,0.8827228962064317,5
405,"['rp', 'gas', 'gad', 'remk']",2,2,61,625984,77.95527156549521,0,0.7691353745426536,1
406,"['rp', 'rerp', 'trrp']",4,3,61,15291076,86.74121405750799,0,0.8596752037999872,5
407,"['rp', 'trrp', 'trgas', 'mk']",4,3,56,12482808,88.49840255591054,0,0.8803748635984338,5
408,"['rp', 'rerp', 'trrp', 'trgas', 'mk', 'remk']",4,2,66,12505186,87.53993610223642,0,0.869221387765582,3
409,"['rp', 'trrp', 'mk', 'trmk']",4,1,66,7670373,88.73801916932908,0,0.8818422235060016,2
410,"['rp', 'trrp', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'trmk']",4,3,58,13399349,88.09904153354633,0,0.8770485910520573,5
411,"['rp', 'trrp', 'gas', 'trgas', 'trgad', 'ctwav']",3,3,15,258582,83.14696485623003,0,0.8345195455420759,3
412,"['trrp', 'trgas', 'trgad', 'mk', 'remk', 'ctwav']",3,2,94,6201228,82.10862619808307,0,0.8211156043391745,2
413,"['trrp', 'trgas', 'regad', 'mk', 'trmk', 'ctwav']",3,3,92,8262085,82.42811501597444,0,0.8192977726426599,3
414,"['trrp', 'trgas', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",3,3,92,8266593,82.90734824281151,0,0.8241196482444316,3
415,"['rp', 'trrp', 'trgas', 'trgad', 'remk', 'trmk']",4,3,52,10771971,89.1373801916933,0,0.887055651839014,5
416,"['rp', 'trrp', 'gas', 'remk']",3,3,53,2855480,84.50479233226837,0,0.8414506707747609,3
417,"['rerp', 'gas', 'gad', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",4,1,36,2297729,86.0223642172524,0,0.8541408306053021,2
418,"['rp', 'trrp', 'mk', 'remk', 'trmk']",4,3,66,17330297,90.09584664536742,0,0.8979575069003145,5
419,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'trgad', 'ctwav']",2,1,12,18851,67.97124600638978,0,0.6630810706720585,1
420,"['rp', 'trrp', 'mk', 'trmk']",4,3,65,17327063,88.25878594249201,0,0.8771461582900056,5
421,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",4,3,66,17333531,88.89776357827476,0,0.8834495153732589,5
422,"['rp', 'rerp', 'trgas', 'gad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",2,1,21,56052,75.63897763578275,0,0.7452634957314335,1
423,"['rp', 'regad', 'trgad', 'mk', 'remk', 'trmk']",3,3,68,4525351,78.6741214057508,0,0.7752987996662173,3
424,"['rp', 'trrp', 'trgas', 'mk', 'trmk']",4,2,59,10336772,89.37699680511182,0,0.8909134090763208,3
425,"['rerp', 'regas', 'trgas', 'gad', 'regad', 'remk', 'ctwav']",4,3,43,7721925,82.66773162939297,0,0.8151036651903204,5
426,"['rp', 'trgas', 'gad', 'trgad', 'mk', 'remk']",2,2,42,295450,78.99361022364218,0,0.7909686115925283,1
427,"['trrp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'ctwav']",3,1,52,1169417,85.3035143769968,0,0.8483548366390654,1
428,"['gas', 'regas', 'trgas', 'gad', 'trmk', 'ctwav']",2,2,18,58366,76.27795527156549,0,0.7540830605302009,1
429,"['rp', 'trrp', 'trgas', 'trgad', 'trmk']",4,1,47,4066310,87.61980830670926,0,0.8700879388920983,2
430,"['rp', 'trrp', 'trgas', 'trgad', 'trmk']",4,1,48,4066310,88.25878594249201,0,0.8786558829193145,2
431,"['rp', 'trrp', 'mk']",4,2,52,7764512,88.89776357827476,0,0.8848334296167919,3
432,"['rp', 'trrp', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",4,1,89,14259309,88.73801916932908,0,0.8839810000641891,2
433,"['regas', 'trgad', 'remk', 'trmk', 'ctwav']",2,3,50,577163,79.71246006389777,0,0.7986417613454009,2
434,"['rerp', 'trrp', 'gad', 'regad', 'trgad', 'mk', 'ctwav']",2,2,53,484894,76.03833865814697,0,0.7605417549265037,1
435,"['rp', 'rerp', 'gas', 'regad', 'mk', 'remk']",3,3,39,1576692,79.31309904153355,0,0.7828602606072277,3
436,"['rp', 'trrp', 'trgas', 'mk', 'trmk']",4,2,62,11035474,88.65814696485623,0,0.8813531035368124,3
437,"['rp', 'trrp', 'gas', 'regas', 'trmk']",3,2,59,2535692,83.70607028753993,0,0.8339174529815778,2
438,"['rp', 'gas', 'trgad', 'ctwav']",3,2,15,185418,84.98402555910543,0,0.8502984787213557,2
439,"['rp', 'rerp', 'trrp', 'gas', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",4,2,66,12514888,86.50159744408946,0,0.8577046023493164,4
440,"['rp', 'gas', 'regad', 'mk', 'remk', 'ctwav']",3,2,27,561080,83.70607028753993,0,0.8355529879966621,2
441,"['rp', 'gas', 'regas', 'trgad', 'mk', 'trmk', 'ctwav']",2,2,25,118444,81.46964856230032,0,0.8115411772257527,1
442,"['regas', 'trgas', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",2,2,21,86318,77.79552715654953,0,0.7699184800051352,1
443,"['rp', 'trrp', 'trgas', 'trgad', 'mk']",4,2,64,11757538,88.33865814696486,0,0.8792708132742796,3
444,"['rp', 'trrp', 'trgas', 'mk']",4,2,63,11754402,88.33865814696486,0,0.8773836574876436,3
445,"['trgas', 'regad', 'trgad', 'ctwav']",3,2,42,1246582,80.75079872204473,0,0.8011001989858143,2
446,"['rp', 'rerp', 'trgas', 'regad', 'trgad', 'trmk', 'ctwav']",4,2,60,10342652,86.5814696485623,0,0.8607099300340201,3
447,"['gas', 'regas', 'trgad', 'mk', 'remk', 'ctwav']",4,2,12,421736,84.50479233226837,0,0.8439668784902753,3
